-0.170186,0.0031969,0.0320109,0.0184589,1.38487,-0.725981,0.0342894,0.0277551,0.0471623,1.53258,-0.923391,0.121673,-0.190759,0.128333,1.77452,-0.908142,0.29209,-0.353307,0.291227,1.94182,-1.01478,0.463902,-0.335229,0.40953,1.88986,-1.131,0.540385,-0.222131,0.438409,1.76473,-1.23527,0.594648,-0.067146,0.448075,1.6251,-1.27053,0.649829,0.13062,0.470647,1.46835,-1.18741,0.651676,0.242905,0.493342,1.36901,-0.996286,0.604817,0.327596,0.523107,1.25312,-0.82197,0.463215,0.370317,0.474632,1.14751,-0.752068,0.244287,0.260846,0.297762,1.23694,-0.727112,0.0922241,0.145804,0.123725,1.3729,-0.775122,0.000142253,0.0656642,0.000182868,1.48628,-0.905916,-0.0582249,-0.0245229,-0.0641601,1.59786,-1.04299,-0.0756036,-0.0850813,-0.0721223,1.65219,-1.06909,-0.0629626,-0.0228083,-0.0588126,1.59213,-1.04154,-0.0223798,0.101487,-0.0213827,1.47366,-1.03929,0.00572234,0.158032,0.00544338,1.41989,-1.01939,0.00574943,0.181308,0.00555284,1.39478
-0.999884,0.00649727,0.153666,0.00642254,1.41831,-1.00424,0.0233502,0.127355,0.0230627,1.44465,-0.950677,0.0297768,0.192227,0.0306907,1.37129,-0.88157,0.024262,0.107124,0.0273136,1.44987,-0.896107,0.0770196,-0.0409449,0.0856495,1.61646,-0.946225,0.152668,-0.127484,0.158557,1.70472,-0.990394,0.231465,-0.176381,0.226154,1.74704,-1.03246,0.307612,-0.197102,0.284705,1.75943,-1.11509,0.370304,-0.158387,0.31765,1.71189,-1.13351,0.424858,-0.0485771,0.358309,1.61363,-1.11354,0.426583,0.0464672,0.36555,1.52909,-1.08776,0.394095,0.0808558,0.346708,1.4966,-1.01234,0.321738,0.0714694,0.307003,1.50032,-0.937013,0.222621,0.0659836,0.232705,1.50049,-0.894309,0.139554,0.0461546,0.154595,1.51923,-0.892612,0.0639351,0.00513562,0.0715037,1.56504,-0.933119,0.0363734,-0.0633413,0.0388714,1.63857,-0.969411,0.0116322,-0.097414,0.0119385,1.67095,-1.00018,0.00130785,-0.0816841,0.00130328,1.65229,-1.01835,0.00676895,-0.0476214,0.00663965,1.61753
-1.00404,0.0132199,0.0895565,0.0131138,1.48184,-0.900536,0.0192782,0.229832,0.0207396,1.32091,-0.835729,0.0541897,-0.0609327,0.0645797,1.64358,-0.88609,0.285197,-0.164909,0.306458,1.7548,-0.972518,0.473804,-0.221353,0.443484,1.79459,-1.12829,0.64833,-0.0834666,0.520366,1.64464,-1.23915,0.75107,0.233728,0.53719,1.38437,-1.02338,0.612316,0.327219,0.517994,1.26133,-0.852094,0.365346,0.227412,0.392741,1.30999,-0.786858,0.168993,0.0738067,0.210658,1.47727,-0.856366,0.0508287,-0.0748985,0.0590595,1.65804,-0.981478,0.0195021,-0.121613,0.0197168,1.69408,-1.02137,0.0161722,-0.0572117,0.0158078,1.62675,-0.999899,0.023972,0.0254058,0.0239621,1.54539,-0.997077,0.0197731,0.0651283,0.0197863,1.50557,-1.02238,0.0308032,0.0493245,0.0300849,1.52259,-1.00059,0.0244141,0.0350944,0.0243798,1.53574,-1.00726,0.0382049,0.032208,0.0378921,1.53883,-1.01798,0.0456277,0.0453372,0.0447475,1.52629,-1.01912,0.0444166,0.0459052,0.0435116,1.52578
-1.01148,0.0459609,0.0538964,0.0453437,1.51756,-1.04273,0.0442204,0.0467137,0.0423406,1.52603,-1.07133,0.0569776,0.131605,0.0527383,1.44857,-1.05735,0.0960848,0.285522,0.0875066,1.30705,-0.944825,0.118999,0.360248,0.117145,1.20653,-0.7773,0.103863,0.246547,0.126685,1.26365,-0.698183,0.11128,-0.0157391,0.158017,1.59334,-0.744849,0.203768,-0.284676,0.250187,1.93586,-0.954139,0.368002,-0.399535,0.341797,1.96735,-1.11564,0.488532,-0.294367,0.400518,1.82877,-1.1511,0.542319,-0.17405,0.435945,1.72086,-1.19326,0.599851,0.024686,0.465719,1.55011,-1.18737,0.642454,0.23485,0.487974,1.37553,-1.0771,0.623234,0.3531,0.502714,1.25401,-0.907307,0.508486,0.407432,0.472609,1.14873,-0.796127,0.30565,0.325865,0.341397,1.18229,-0.809674,0.161447,0.163187,0.193033,1.37191,-0.867547,0.11471,0.0484656,0.131259,1.51499,-0.924042,0.0604102,-0.0670936,0.0651122,1.64328,-0.961983,0.0314938,-0.0764952,0.0326238,1.65015
-0.999326,0.0651291,0.105818,0.0647202,1.4653,-1.01232,0.0552557,0.218695,0.0533019,1.35803,-0.903267,0.0557524,0.326315,0.057986,1.22413,-0.760743,0.0702335,0.185887,0.0894444,1.33114,-0.76903,0.201546,-0.146168,0.251996,1.75862,-0.883308,0.394789,-0.365517,0.391647,1.96315,-0.986758,0.51371,-0.316537,0.46022,1.88121,-1.07972,0.593324,-0.186627,0.496285,1.74195,-1.24071,0.700346,0.0359145,0.513708,1.54186,-1.27872,0.767525,0.301096,0.52876,1.33954,-1.05644,0.693225,0.41956,0.547636,1.19275,-0.814788,0.477857,0.34524,0.495137,1.17001,-0.759216,0.278128,0.167369,0.343559,1.35382,-0.792751,0.170184,-0.000574956,0.211466,1.57152,-0.869969,0.0843915,-0.151728,0.0952733,1.74347,-0.956,0.0414574,-0.184863,0.0425511,1.76181,-0.983622,0.0426955,-0.080806,0.0432337,1.65276,-1.00909,0.0669317,0.00985946,0.0662287,1.56103,-1.03068,0.0804735,0.0571668,0.0778012,1.51539,-1.02898,0.0817198,0.063708,0.0791008,1.50896
-1.01987,0.0818609,0.0884687,0.079796,1.48427,-1.02667,0.0879119,0.282336,0.0823763,1.30243,-0.884906,0.0558853,0.372752,0.0581355,1.17212,-0.706653,0.0596317,0.161534,0.0820793,1.34607,-0.738161,0.242059,-0.165324,0.309697,1.79113,-0.844928,0.436315,-0.324506,0.449195,1.93749,-0.979942,0.574258,-0.322772,0.507894,1.88898,-1.16199,0.717585,-0.196534,0.54694,1.73835,-1.236,0.773499,0.11292,0.557315,1.47969,-1.15115,0.746226,0.368736,0.553077,1.2608,-0.987622,0.653562,0.379856,0.553292,1.20362,-0.871339,0.478821,0.289001,0.480764,1.25054,-0.778165,0.290909,0.196386,0.347744,1.32359,-0.738813,0.161633,0.0266603,0.215245,1.53473,-0.845643,0.0664876,-0.170507,0.0769206,1.76976,-0.969132,0.0690105,-0.187093,0.069804,1.7615,-1.00453,0.0909507,-0.0455751,0.0902024,1.61614,-1.04104,0.0813645,0.0466441,0.0779209,1.52602,-1.03457,0.100707,0.109681,0.0964994,1.46517,-1.00491,0.114435,0.131129,0.112442,1.44104
-1.00247,0.0962911,0.113996,0.0951507,1.45757,-1.00447,0.0671422,0.151334,0.0660018,1.42126,-0.99995,0.0509943,0.261751,0.0492947,1.31478,-0.937098,0.0502556,0.366192,0.0499092,1.19827,-0.802101,0.0448437,0.336207,0.0515159,1.17388,-0.71673,0.10721,0.126833,0.146242,1.39565,-0.763966,0.274571,-0.153281,0.338793,1.76881,-0.901034,0.452925,-0.33547,0.440246,1.92721,-1.06075,0.546851,-0.331873,0.457239,1.87402,-1.17699,0.554588,-0.21449,0.434071,1.75105,-1.25059,0.548382,-0.0396564,0.413065,1.6025,-1.27083,0.560893,0.212851,0.410559,1.40485,-1.20018,0.555709,0.441731,0.40991,1.21813,-1.05197,0.491437,0.516747,0.397034,1.1142,-0.883843,0.372034,0.48556,0.353431,1.06843,-0.771818,0.247248,0.40727,0.276084,1.08525,-0.751001,0.158215,0.312822,0.192078,1.17611,-0.781077,0.10997,0.205304,0.135335,1.31376,-0.840597,0.0764453,0.0729113,0.0903548,1.48428,-0.927685,0.0585175,-0.0399902,0.0629373,1.61388
-1.0123,0.0557207,0.0489699,0.0549243,1.52246,-1.01237,-0.000162336,0.16698,-0.000158214,1.40733,-0.983388,-0.0193488,0.256254,-0.0190375,1.31588,-0.846107,-0.0488214,0.270177,-0.0549116,1.26171,-0.722704,-0.0123355,0.124144,-0.0168206,1.40068,-0.75657,0.166376,-0.140344,0.212942,1.75421,-0.896719,0.414679,-0.363523,0.404885,1.95594,-1.10947,0.60036,-0.30905,0.480523,1.84246,-1.24479,0.695222,-0.0669322,0.508735,1.62451,-1.25546,0.725909,0.228845,0.517183,1.3905,-1.19074,0.71075,0.392256,0.515748,1.25257,-1.00267,0.577942,0.427738,0.487496,1.16757,-0.795223,0.325087,0.309806,0.363946,1.1993,-0.708,0.147248,0.170473,0.199509,1.33451,-0.744812,0.0848468,0.0153752,0.113404,1.55016,-0.894491,0.0522777,-0.149885,0.0575768,1.73682,-1.0186,0.0483401,-0.149454,0.0469203,1.71648,-1.0312,0.0635417,0.0122088,0.061537,1.55896,-1.0184,0.0599075,0.117771,0.058369,1.45567,-1.01467,0.0449258,0.102125,0.0440252,1.47049
-0.999016,0.0462678,0.0954385,0.0460709,1.47555,-1.0023,0.0318398,0.101879,0.0315933,1.4695,-0.992279,0.0142375,0.142375,0.0142018,1.42829,-0.960095,0.0136583,0.215247,0.0138806,1.35025,-0.886436,0.0151445,0.242292,0.0164787,1.30398,-0.823432,0.0485098,0.126703,0.0581607,1.41812,-0.826962,0.163193,-0.0868611,0.193798,1.67545,-0.886476,0.321784,-0.2697,0.334246,1.86614,-0.972535,0.447616,-0.259859,0.418402,1.83189,-1.08647,0.533714,-0.17401,0.451621,1.72961,-1.22964,0.612628,-0.0601281,0.461744,1.61966,-1.27008,0.690601,0.154336,0.494959,1.44987,-1.1959,0.701342,0.381185,0.509541,1.26223,-1.02491,0.584599,0.462855,0.479392,1.14661,-0.83359,0.382556,0.38366,0.394981,1.13945,-0.737413,0.207864,0.200193,0.265609,1.30571,-0.758106,0.108472,0.00921486,0.142108,1.55864,-0.836725,0.0522995,-0.098381,0.0619979,1.68784,-0.929475,0.0331749,-0.122878,0.0353694,1.70224,-0.99496,0.0415582,-0.0598393,0.0416693,1.63087
-1.0137,-0.0402354,0.0772505,-0.0395564,1.49474,-0.944134,-0.312471,0.0907774,-0.318244,1.47494,-0.938378,-0.34086,0.0919267,-0.346895,1.47314,-0.931247,-0.305748,0.0730711,-0.316324,1.49249,-0.78528,-0.293379,0.0439735,-0.357028,1.51486,-0.538627,-0.22062,0.0637004,-0.386322,1.45308,-0.540828,-0.0842348,0.055453,-0.153717,1.46862,-0.957716,0.160534,0.0272718,0.166012,1.54233,-1.40706,0.421001,0.104473,0.289973,1.49668,-1.48634,0.497975,0.177729,0.321148,1.45179,-1.20703,0.428555,0.138641,0.339105,1.45644,-0.951136,0.360833,0.100889,0.360746,1.46512,-0.873866,0.321164,0.0914353,0.350438,1.46654,-0.885096,0.301271,0.0947334,0.326348,1.46417,-0.92779,0.299033,0.105128,0.309936,1.45797,-0.967611,0.295708,0.109728,0.294811,1.45788,-0.976994,0.297922,0.110971,0.294197,1.4577,-0.96612,0.304176,0.110678,0.303155,1.45673,-0.952119,0.300878,0.100297,0.304497,1.46584,-0.951323,0.295625,0.0949169,0.299891,1.47135
